#['main.py', '--data-set=cifar10', '--batch-size=1024', '--lr=1e-4', '--epochs=50', '--constraint=ClassSimilarity(eps=24/255, delta=0.1)', '--oracle-steps=30', '--oracle-restarts=3', '--delay=10', '--logic=RCS']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1,Extra2,Extra3,Extra4,Extra5,Extra6,Extra7,Extra8,Extra9
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09657118055555555,0.0,0.0,0.0,21.19756841659546,0.9998915195465088,0.9959852695465088,1.0,0.9966362714767456,0.0,0.0,1.0,1.0,0.358940988779068,0.0
1,2.0569025675455728,0.4370278517405192,0.7570884227752686,1.0,1.0,0.2506103515625,0.19734700520833334,0.18021647135416666,0.3050130208333333,0.2826605902777778,0.13932291666666666,60.34034562110901,21.42878532409668,0.6340060830116272,0.7822265625,0.7250434160232544,0.5726996660232544,0.5521918535232544,0.6345486044883728,0.4462890625,0.541124165058136,0.6716579794883728,0.6400824785232544
2,1.7474255561828613,0.6782047748565674,0.947696844736735,1.0,1.0,0.3575846354166667,0.3389485677083333,0.1917724609375,0.3658854166666667,0.4686414930555556,0.0859375,58.899964809417725,22.050474166870117,0.7026909589767456,0.7994791865348816,0.779405415058136,0.6702473759651184,0.6027560830116272,0.7366536259651184,0.4229600727558136,0.5984157919883728,0.7749565839767456,0.5885416865348816
3,1.5888161659240723,0.656969428062439,0.9477994441986084,1.0,1.0,0.4168497721354167,0.4121907552083333,0.159423828125,0.3638237847222222,0.4945746527777778,0.029947916666666668,59.57510209083557,21.190819025039673,0.851671040058136,0.9009331464767456,0.6111111044883728,0.6852213740348816,0.6784939169883728,0.597764790058136,0.38671875,0.5276692509651184,0.9544270634651184,0.6469184160232544
4,1.5032847722371419,0.6386094093322754,0.9313862323760986,1.0,1.0,0.4492390950520833,0.4423421223958333,0.16721598307291666,0.3884548611111111,0.5279947916666666,0.03526475694444445,57.83466577529907,22.4449143409729,0.9129774570465088,0.8784722089767456,0.6974826455116272,0.7384982705116272,0.7605251669883728,0.7160373330116272,0.3116319477558136,0.5193142294883728,0.9691840410232544,0.5194227695465088
5,1.4465963045756023,0.6322236855824789,0.8949260711669922,1.0,1.0,0.4736531575520833,0.4601643880208333,0.23581949869791666,0.3665364583333333,0.5406901041666666,0.0769314236111111,57.88682007789612,22.20498538017273,0.87890625,0.8006727695465088,0.6413845419883728,0.8302951455116272,0.8023003339767456,0.6516926884651184,0.4522569477558136,0.5172526240348816,0.9650607705116272,0.5219184160232544
6,1.40433136622111,0.6158384482065836,0.8593849341074625,1.0,1.0,0.4888509114583333,0.4795125325520833,0.2823282877604167,0.3888888888888889,0.5786675347222222,0.0886501736111111,60.366694688797,21.183758974075317,0.879014790058136,0.8291015625,0.751085102558136,0.7888454794883728,0.8236762285232544,0.7638888955116272,0.3658854067325592,0.4851345419883728,0.9745008945465088,0.4535590410232544
7,1.362972895304362,0.6081939935684204,0.8447633584340414,1.0,1.0,0.5073445638020834,0.4891357421875,0.2967325846354167,0.3946397569444444,0.5811631944444444,0.06597222222222222,57.98749756813049,21.170024633407593,0.8666449785232544,0.8967013955116272,0.6489800214767456,0.7746310830116272,0.7685546875,0.6888020634651184,0.4279513955116272,0.5283203125,0.9559462070465088,0.5258246660232544
8,1.3238521416982014,0.5934787193934122,0.8354706764221191,1.0,1.0,0.5207926432291666,0.5041097005208334,0.3037109375,0.4078776041666667,0.5988498263888888,0.10503472222222222,59.52742624282837,21.11521315574646,0.822374165058136,0.814561665058136,0.66015625,0.8140190839767456,0.8108723759651184,0.689561665058136,0.4721137285232544,0.5201823115348816,0.9565972089767456,0.487847238779068
9,1.2981979846954346,0.5888921419779459,0.8384044170379639,1.0,1.0,0.5316975911458334,0.51068115234375,0.3014933268229167,0.4000651041666667,0.5493706597222222,0.09233940972222222,58.04028105735779,21.24314832687378,0.7839626669883728,0.9263237714767456,0.58984375,0.8413628339767456,0.8044704794883728,0.6570095419883728,0.5226779580116272,0.4522569477558136,0.969835102558136,0.5053168535232544
