#['main.py', '--data-set=cifar10', '--batch-size=1024', '--lr=1e-4', '--epochs=50', '--constraint=ClassSimilarity(eps=24/255, delta=0.1)', '--oracle-steps=30', '--oracle-restarts=3', '--delay=10', '--logic=RC']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1,Extra2,Extra3,Extra4,Extra5,Extra6,Extra7,Extra8,Extra9
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09657118055555555,0.0,0.0,0.0,18.385721683502197,0.9998915195465088,0.9963107705116272,1.0,0.9946831464767456,0.0,0.0,1.0,1.0,0.5922309160232544,0.0
1,2.0569025675455728,0.6286025047302246,0.8370474179585775,1.0,1.0,0.2506103515625,0.19734700520833334,0.1470947265625,0.3037109375,0.2837456597222222,0.11968315972222222,49.15527677536011,18.35468626022339,0.6843532919883728,0.7195095419883728,0.6980251669883728,0.5826823115348816,0.5696614384651184,0.7153862714767456,0.4405381977558136,0.5726996660232544,0.7228732705116272,0.573350727558136
2,1.7474255561828613,0.7882212003072103,0.942484458287557,1.0,1.0,0.3575846354166667,0.3389485677083333,0.178466796875,0.3619791666666667,0.4679904513888889,0.07139756944444445,52.19009971618652,19.952236652374268,0.7527126669883728,0.7261284589767456,0.8143446445465088,0.6789279580116272,0.6820746660232544,0.7948133945465088,0.3445095419883728,0.653428852558136,0.814561665058136,0.4483506977558136
3,1.5888161659240723,0.7621428171793619,0.9481615225474039,1.0,1.0,0.4168497721354167,0.4121907552083333,0.15625,0.3564453125,0.4901258680555556,0.030056423611111112,51.86723589897156,17.975123405456543,0.8714192509651184,0.8626301884651184,0.6525607705116272,0.6708984375,0.766710102558136,0.6483290195465088,0.3037109375,0.5558810830116272,0.9614800214767456,0.5249565839767456
4,1.5032847722371419,0.7405236562093099,0.936748743057251,1.0,1.0,0.4492390950520833,0.4423421223958333,0.20517985026041666,0.3757595486111111,0.5251736111111112,0.04296875,50.23565649986267,17.90229034423828,0.9304470419883728,0.855577290058136,0.751953125,0.7439236044883728,0.8187934160232544,0.7566189169883728,0.2493489533662796,0.5093315839767456,0.9724392294883728,0.3835720419883728
5,1.4465963045756023,0.7290914058685303,0.904542605082194,1.0,1.0,0.4736531575520833,0.4601643880208333,0.3115030924479167,0.3551432291666667,0.5413411458333334,0.06922743055555555,49.68499541282654,19.655235767364502,0.8960503339767456,0.8123915195465088,0.7073567509651184,0.8433159589767456,0.8454861044883728,0.7072482705116272,0.3643663227558136,0.4820963442325592,0.9736328125,0.4014756977558136
6,1.40433136622111,0.7125105857849121,0.8732965787251791,1.0,1.0,0.4888509114583333,0.4795125325520833,0.37628173828125,0.3716362847222222,0.5802951388888888,0.09516059027777778,51.33308935165405,18.00853729248047,0.8935546875,0.8299696445465088,0.817491352558136,0.835069477558136,0.8678385615348816,0.8181423544883728,0.3070746660232544,0.4304470419883728,0.9760199785232544,0.2942708432674408
7,1.362972895304362,0.7038605213165283,0.862058957417806,1.0,1.0,0.5073445638020834,0.4891357421875,0.3984781901041667,0.3784722222222222,0.5786675347222222,0.0861545138888889,51.82292056083679,18.796220302581787,0.87890625,0.9001736044883728,0.7122395634651184,0.80078125,0.8084852695465088,0.7194010615348816,0.394097238779068,0.4970703125,0.9625651240348816,0.398980051279068
8,1.3238521416982014,0.6888482570648193,0.8523898124694824,1.0,1.0,0.5207926432291666,0.5041097005208334,0.3932902018229167,0.390625,0.5986328125,0.1193576388888889,49.54900789260864,18.22801160812378,0.8436415195465088,0.8200954794883728,0.732421875,0.8226996660232544,0.8557942509651184,0.7389323115348816,0.4084201455116272,0.4911024272441864,0.9632161259651184,0.3623046875
9,1.2981979846954346,0.6830604871114095,0.8573846022288004,1.0,1.0,0.5316975911458334,0.51068115234375,0.3741658528645833,0.3848741319444444,0.5462239583333334,0.1064453125,50.33690071105957,19.886261463165283,0.81640625,0.92578125,0.6771918535232544,0.8523220419883728,0.8492838740348816,0.7059462070465088,0.4513888955116272,0.4694010317325592,0.9738498330116272,0.3874782919883728
