#['main.py', '--data-set=gtsrb', '--batch-size=4096', '--lr=1e-3', '--epochs=50', '--constraint=Groups(eps=16/255, delta=0.02)', '--oracle-steps=30', '--oracle-restarts=10']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0380859375,0.0,0.0,0.0,120.09688091278076
1,3.5196050008138022,0.6478797594706217,0.6511220534642538,1.0,1.0,0.09041341145833333,0.0007731119791666666,0.0006103515625,0.16446940104166666,0.0,0.0,122.86587762832642,119.71883893013
2,3.03662109375,0.5789337952931722,0.6095822254816691,1.0,1.0,0.19222005208333334,0.0034586588541666665,0.0027262369791666665,0.3042805989583333,0.004638671875,0.000244140625,122.19689440727234,118.71436619758606
3,2.6059853235880532,0.4809456666310628,0.5705159902572632,1.0,1.0,0.2865397135416667,0.0169677734375,0.009724934895833334,0.472412109375,0.09822591145833333,0.049967447916666664,122.13016200065613,118.92463421821594
4,2.169912656148275,0.3714008728663127,0.5209961334864298,1.0,1.0,0.3800048828125,0.0638427734375,0.025309244791666668,0.5765787760416666,0.2596842447916667,0.09684244791666667,122.18192052841187,118.76009750366211
5,1.7972057660420735,0.26192013422648114,0.46341439088185626,1.0,1.0,0.4663492838541667,0.1436767578125,0.042317708333333336,0.659912109375,0.55322265625,0.13118489583333334,122.1526312828064,118.77540063858032
6,1.5049630800882976,0.19218701124191284,0.4236735900243123,1.0,1.0,0.5379231770833334,0.2642822265625,0.06758626302083333,0.7354329427083334,0.7052408854166666,0.171630859375,122.03924918174744,118.7110550403595
7,1.233193318049113,0.14222771922747293,0.3907356262207031,1.0,1.0,0.6114095052083334,0.3935139973958333,0.09256998697916667,0.7976888020833334,0.7652994791666666,0.18717447916666666,122.71167278289795,119.40726447105408
8,1.0078694820404053,0.11322592695554097,0.35914182662963867,1.0,1.0,0.6839192708333334,0.4934488932291667,0.1202392578125,0.847900390625,0.8064778645833334,0.20564778645833334,122.684330701828,118.71131706237793
9,0.8170855840047201,0.09011309345563252,0.3345109224319458,1.0,1.0,0.7393798828125,0.5738932291666666,0.142333984375,0.8749186197916666,0.8330078125,0.24397786458333334,121.99377965927124,118.8497314453125
