#['main.py', '--data-set=gtsrb', '--batch-size=4096', '--lr=1e-3', '--epochs=50', '--constraint=Groups(eps=16/255, delta=0.02)', '--oracle-steps=30', '--oracle-restarts=10', '--logic=RC']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0380859375,0.0,0.0,0.0,121.8604371547699
1,3.520430246988932,0.9763749440511068,0.9786647160847982,0.9956181645393372,1.004381775856018,0.090087890625,0.001220703125,0.0011393229166666667,0.169189453125,0.0,0.0,125.08561253547668,121.19562935829163
2,3.0451176961263022,0.9107255935668945,0.9364816347757975,0.9896948337554932,1.0103050470352173,0.1885986328125,0.012736002604166666,0.0091552734375,0.299560546875,0.029134114583333332,0.017252604166666668,124.1778552532196,120.25801801681519
3,2.606318155924479,0.822940985361735,0.8945612112681071,0.9834726452827454,1.0165272951126099,0.2821451822916667,0.038126627604166664,0.022786458333333332,0.4639485677083333,0.17073567708333334,0.08056640625,124.0148491859436,120.33511018753052
4,2.1818634668986,0.6539637247721354,0.8228628635406494,0.976992666721344,1.0230072736740112,0.3673909505208333,0.1219482421875,0.057657877604166664,0.569091796875,0.3949381510416667,0.15364583333333334,123.96577048301697,120.23167562484741
5,1.8228065172831218,0.4631790320078532,0.7275540828704834,0.9713576436042786,1.0286424160003662,0.4501546223958333,0.2554524739583333,0.10286458333333333,0.6424967447916666,0.6861165364583334,0.2530924479166667,123.9544882774353,121.7867329120636
6,1.560328483581543,0.30802667140960693,0.6255773703257242,0.9694764018058777,1.0305237770080566,0.5111897786458334,0.4419352213541667,0.166748046875,0.707275390625,0.8162434895833334,0.3457845052083333,125.19145679473877,122.04209566116333
7,1.314719597498576,0.21023619174957275,0.5253802935282389,0.9710484147071838,1.0289515256881714,0.577392578125,0.5977783203125,0.24772135416666666,0.7784016927083334,0.8645833333333334,0.4286295572916667,125.18060159683228,122.15523672103882
8,1.0906473795572917,0.16055109103520712,0.43487727642059326,0.9733997583389282,1.0266003608703613,0.6434733072916666,0.6896565755208334,0.3431396484375,0.8238118489583334,0.8985188802083334,0.489501953125,125.58218502998352,121.74517917633057
9,0.8941550254821777,0.12249129017194112,0.3674354553222656,0.9737734198570251,1.02622652053833,0.7057698567708334,0.75439453125,0.4169921875,0.8629557291666666,0.920166015625,0.55615234375,124.23583984375,120.38850736618042
10,0.7354083061218262,0.10080376267433167,0.3061100443204244,0.9725682735443115,1.027431607246399,0.7572021484375,0.7978922526041666,0.4908040364583333,0.8924967447916666,0.923095703125,0.5852864583333334,124.61361861228943,121.79693984985352
11,0.6227575937906901,0.08694732189178467,0.26896629730860394,0.969639003276825,1.0303610563278198,0.8006184895833334,0.8257649739583334,0.5409342447916666,0.89697265625,0.9376627604166666,0.6163736979166666,124.93828511238098,120.37092852592468
12,0.5496940612792969,0.07520808279514313,0.23868081967035928,0.9685483574867249,1.03145170211792,0.8250325520833334,0.8478190104166666,0.5840250651041666,0.92236328125,0.9520670572916666,0.6856282552083334,124.42131853103638,121.63635754585266
13,0.47537819544474286,0.06500981251398723,0.20445817708969116,0.9684396386146545,1.0315603017807007,0.8460693359375,0.8696695963541666,0.6341145833333334,0.9330240885416666,0.9612630208333334,0.7242024739583334,125.40958261489868,121.28026938438416
14,0.40891698996225995,0.05803084373474121,0.18819578488667807,0.9674065709114075,1.0325936079025269,0.8710123697916666,0.8834228515625,0.6605631510416666,0.941650390625,0.9645182291666666,0.7286783854166666,125.57803058624268,120.75634670257568
15,0.3621597687403361,0.05453043679396311,0.17041045427322388,0.9654684066772461,1.034531593322754,0.8865559895833334,0.8888346354166666,0.6923014322916666,0.94775390625,0.966064453125,0.769775390625,125.20773959159851,121.95684003829956
16,0.3309607108434041,0.048195342222849526,0.15232956409454346,0.9644017815589905,1.0355983972549438,0.894287109375,0.9033203125,0.7198079427083334,0.9466959635416666,0.970703125,0.7620442708333334,125.55429720878601,121.767653465271
