#['main.py', '--data-set=gtsrb', '--batch-size=512', '--lr=0.00001', '--epochs=50', '--pgd-steps=30', '--constraint=Groups(eps=0.6, delta=0.02)', '--logic=LK']
Epoch,Train-P-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Test-P-Loss,Test-C-Loss,Test-P-Acc,Test-C-Acc,Time
0,0.0,0.0,1.0,1.0,0.0,0.0,0.007457446221406745,1.0,0.004750593824228029,0.0,0.0
1,3.022275240916126,0.9991863898511203,1.0000169277191162,0.9999830722808838,0.23308520047169812,0.0,0.0062746007198958955,0.9973871733966746,0.16444972288202692,0.0,108.30268979072571
2,2.0835657659566627,0.9491885922989756,1.0000653266906738,0.9999346733093262,0.4848540683962264,0.018794221698113206,0.005644055726692399,0.964323999158749,0.26057007125890735,0.014726840855106888,108.44315147399902
3,1.4101502040647111,0.889475480565485,1.000149130821228,0.9998508095741272,0.6687057783018868,0.04868071933962264,0.0049864834674463706,0.9024011994012272,0.3182106096595408,0.03388756927949327,108.48581862449646
4,0.9815008775243219,0.5724948667130381,1.0002049207687378,0.9997949600219727,0.783424233490566,0.20474646226415094,0.005297472811085028,0.6241223308838084,0.3196357878068092,0.17434679334916864,108.24359226226807
5,0.7106321082924897,0.28739938196146264,1.0002058744430542,0.9997941851615906,0.8488354952830188,0.4068396226415094,0.005122488449229575,0.46034413969714966,0.3283452098178939,0.30411718131433096,108.32873630523682
6,0.49827492911860627,0.14280517146272478,1.0001811981201172,0.9998188614845276,0.9133623231132075,0.5495651533018868,0.00520632419903318,0.21633755041320268,0.3227236737925574,0.5958828186856691,108.29815578460693
7,0.35875755885861954,0.08946684171568672,1.0001548528671265,0.9998452067375183,0.9458284198113207,0.6954230542452831,0.005317818467237604,0.26487927893655977,0.32074425969912906,0.5796516231195566,108.77910876274109
8,0.26124400012897997,0.06817487500748544,1.000133752822876,0.9998663663864136,0.9677918632075472,0.7997125589622641,0.006445970935474193,0.1724524708654988,0.31512272367379257,0.7155186064924782,108.92374062538147
9,0.18634180752736218,0.04969741713325932,1.0001189708709717,0.9998811483383179,0.9834537146226415,0.8530734080188679,0.006160615874205142,0.14077719645375594,0.3216152019002375,0.7641330166270783,108.92308211326599
10,0.14363736926384693,0.040743058582521835,1.0001075267791748,0.9998924136161804,0.9891288325471698,0.8788693985849056,0.005980132065967068,0.1386517329151821,0.3393507521773555,0.772209026128266,108.71113324165344
11,0.12010187472937242,0.03601658119345611,1.0000996589660645,0.9999004602432251,0.9903080778301887,0.8896668632075472,0.00584597976455024,0.12374583627152613,0.3375296912114014,0.7711005542359461,108.68338418006897
12,0.09778956647189159,0.03286162637314707,1.0000938177108765,0.9999061822891235,0.9941774764150944,0.8947892099056604,0.005843021033401066,0.11760164020746734,0.3352335708630245,0.7575613618368963,108.7017273902893
