#['main.py', '--data-set=mnist', '--batch-size=4096', '--lr=1e-5', '--epochs=50', '--constraint=EvenOdd(eps=0.4, delta=0.6, gamma=3.0)', '--oracle-steps=20', '--oracle-restarts=10', '--delay=10', '--logic=GG']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1
28,0.7525651795523507,0.8060324532645089,0.8441527911594936,0.997726321220398,1.002273678779602,0.8020368303571429,0.472900390625,0.5094168526785714,0.881591796875,0.4312744140625,0.522705078125,68.56147694587708,19.204524755477905,0.6885986328125,0.564453125
29,0.7363843236650739,0.8030767440795898,0.8392417771475655,0.9976209998130798,1.002379059791565,0.8021065848214286,0.47879464285714285,0.5182407924107143,0.88330078125,0.442626953125,0.5224609375,69.31770253181458,19.235393285751343,0.6800537109375,0.57421875
30,0.7157006944928851,0.8004683085850307,0.8360522815159389,0.997517466545105,1.002482533454895,0.8086111886160714,0.48311941964285715,0.5211181640625,0.88623046875,0.4530029296875,0.5374755859375,69.63430643081665,19.30287194252014,0.68115234375,0.57080078125
31,0.6988379614693778,0.7978081021990094,0.8324642181396484,0.9974160194396973,1.0025839805603027,0.8148542131696429,0.4812709263392857,0.5308837890625,0.88671875,0.4632568359375,0.5347900390625,68.49913215637207,19.114280939102173,0.6806640625,0.5662841796875
32,0.6859353610447475,0.795539106641497,0.8288991110665458,0.9973167777061462,1.002683162689209,0.8177315848214286,0.4842529296875,0.5320870535714286,0.889404296875,0.4781494140625,0.547119140625,69.26910066604614,19.408379077911377,0.679931640625,0.5733642578125
33,0.664757251739502,0.7931759016854423,0.8254782131740025,0.997218668460846,1.0027813911437988,0.8211495535714286,0.4880894252232143,0.5378592354910714,0.890625,0.480224609375,0.55517578125,69.28856182098389,19.441391706466675,0.6820068359375,0.5697021484375
34,0.6521197046552386,0.7912462098257882,0.8234913008553642,0.9971221685409546,1.002877950668335,0.8250906808035714,0.4915248325892857,0.5382603236607143,0.8929443359375,0.4964599609375,0.5548095703125,69.59511041641235,19.55934715270996,0.67431640625,0.5755615234375
35,0.6346470287867955,0.789902823311942,0.8213536398751395,0.9970272183418274,1.0029728412628174,0.8272879464285714,0.49234444754464285,0.5443638392857143,0.894287109375,0.5089111328125,0.55517578125,69.43557024002075,19.449156284332275,0.67578125,0.5595703125
36,0.6250431197030204,0.788085801260812,0.8176757267543248,0.996934175491333,1.003065824508667,0.8317347935267857,0.49014718191964285,0.5461251395089286,0.896240234375,0.5218505859375,0.5487060546875,69.72939825057983,19.340065002441406,0.674560546875,0.5679931640625
37,0.6141745703560966,0.7870729310171944,0.8163806370326451,0.9968416094779968,1.0031583309173584,0.8328334263392857,0.49686104910714285,0.5467703683035714,0.8997802734375,0.531005859375,0.554443359375,69.92262196540833,19.33721923828125,0.6890869140625,0.5521240234375
38,0.6003049441746303,0.7849363599504743,0.8140812601361956,0.9967494606971741,1.0032504796981812,0.8373849051339286,0.4976283482142857,0.5456368582589286,0.90087890625,0.5435791015625,0.5523681640625,69.09164643287659,19.23811411857605,0.6756591796875,0.5645751953125
39,0.5929711205618722,0.7833788735525948,0.8123414175851005,0.9966587424278259,1.0033411979675293,0.8368617466517857,0.49537876674107145,0.5493861607142857,0.902587890625,0.552001953125,0.5506591796875,68.72040152549744,19.04889440536499,0.680419921875,0.5594482421875
40,0.5802104132516044,0.7820123944963727,0.8108794348580497,0.9965685606002808,1.0034315586090088,0.8405238560267857,0.5013950892857143,0.5478864397321429,0.9034423828125,0.5601806640625,0.5347900390625,68.8997552394867,19.530094385147095,0.6875,0.5462646484375
41,0.5679015432085309,0.7802363123212542,0.8085108484540667,0.9964796900749207,1.0035202503204346,0.8439592633928571,0.5067138671875,0.5518275669642857,0.9044189453125,0.5732421875,0.5377197265625,69.41176557540894,19.065764904022217,0.6898193359375,0.55322265625
42,0.5616556235722133,0.7792669023786273,0.8076059477669852,0.9963913559913635,1.0036087036132812,0.8460693359375,0.5079694475446429,0.5477294921875,0.9061279296875,0.5843505859375,0.5130615234375,69.59534025192261,19.35063934326172,0.6756591796875,0.5640869140625
43,0.5534600189753941,0.7777588708060128,0.8052607263837542,0.9963034391403198,1.0036965608596802,0.8476039341517857,0.5100795200892857,0.5536760602678571,0.9071044921875,0.5924072265625,0.510986328125,68.53127837181091,19.05901336669922,0.704345703125,0.5523681640625
44,0.5409293855939593,0.7765131677900042,0.8040659768240792,0.9962154626846313,1.0037846565246582,0.8499581473214286,0.5092599051339286,0.5511997767857143,0.9080810546875,0.6016845703125,0.4971923828125,68.40465545654297,19.067570447921753,0.6876220703125,0.575439453125
45,0.5334680080413818,0.7749144690377372,0.8030186380658831,0.9961276650428772,1.0038723945617676,0.8522774832589286,0.50830078125,0.5519845145089286,0.909423828125,0.6072998046875,0.4830322265625,68.41179776191711,19.031518936157227,0.6956787109375,0.56396484375
46,0.5276257991790771,0.7740196500505719,0.8016294751848493,0.9960406422615051,1.00395929813385,0.8547014508928571,0.5106201171875,0.5500662667410714,0.9100341796875,0.6197509765625,0.482666015625,68.51195216178894,19.565003395080566,0.7030029296875,0.5767822265625
47,0.5183312892913818,0.7725439071655273,0.7994725363595145,0.9959536790847778,1.0040463209152222,0.8549281529017857,0.5075160435267857,0.5546875,0.9107666015625,0.6318359375,0.4718017578125,69.58344578742981,19.184503078460693,0.68408203125,0.5987548828125
48,0.5126897607530866,0.7712625776018415,0.7986015592302594,0.995866060256958,1.0041340589523315,0.8559221540178571,0.5098876953125,0.5548967633928571,0.911865234375,0.6339111328125,0.4691162109375,68.88738059997559,19.10818648338318,0.707763671875,0.5830078125
49,0.5023168836321149,0.7702467100960868,0.7974111693246024,0.9957797527313232,1.0042203664779663,0.8606654575892857,0.5151192801339286,0.55126953125,0.9119873046875,0.6473388671875,0.456298828125,69.99344301223755,19.315006494522095,0.6754150390625,0.617431640625
50,0.49813454491751535,0.7691527094159808,0.7966345378330776,0.9956934452056885,1.004306674003601,0.8610665457589286,0.5145438058035714,0.5548793247767857,0.913330078125,0.6507568359375,0.4512939453125,68.92989349365234,19.092712879180908,0.7044677734375,0.5958251953125
