#['main.py', '--data-set=mnist', '--batch-size=4096', '--lr=1e-5', '--epochs=50', '--constraint=EvenOdd(eps=0.4, delta=0.6, gamma=3.0)', '--oracle-steps=20', '--oracle-restarts=10', '--delay=10', '--logic=KD']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1
12,1.3962858745029993,0.6788944516863141,0.7052390916006905,0.9997341632843018,1.0002658367156982,0.6840645926339286,0.49637276785714285,0.5214320591517857,0.810302734375,0.5040283203125,0.5140380859375,69.5504801273346,19.155210733413696,0.8388671875,0.6741943359375
13,1.3139796938214983,0.6682638440813337,0.6931894847324916,0.999590277671814,1.000409722328186,0.6974574497767857,0.44444056919642855,0.4817592075892857,0.81494140625,0.4329833984375,0.4644775390625,69.9501166343689,19.52954912185669,0.80810546875,0.6458740234375
14,1.2421776907784599,0.6508156912667411,0.6785558973039899,0.9994463920593262,1.0005537271499634,0.7040318080357143,0.40523856026785715,0.47657993861607145,0.81982421875,0.3546142578125,0.4423828125,68.35364985466003,19.148275136947632,0.7564697265625,0.6483154296875
15,1.1777191162109375,0.6305747032165527,0.6634677478245327,0.9993035197257996,1.0006965398788452,0.7123151506696429,0.38753836495535715,0.4818115234375,0.8287353515625,0.3201904296875,0.4464111328125,69.48719072341919,19.386476516723633,0.722900390625,0.63232421875
16,1.1150026321411133,0.6088506834847587,0.6447919436863491,0.9991628527641296,1.0008370876312256,0.7240164620535714,0.3898228236607143,0.5015171595982143,0.8323974609375,0.311279296875,0.4552001953125,68.56082367897034,19.047401428222656,0.68115234375,0.6317138671875
17,1.0630038125174386,0.5858532360621861,0.6247174399239677,0.9990247488021851,1.000975251197815,0.7293352399553571,0.40909249441964285,0.5161481584821429,0.8392333984375,0.32861328125,0.484619140625,68.27990365028381,19.045496702194214,0.648193359375,0.6192626953125
18,1.0143630845206124,0.5664918082101005,0.6022779600960868,0.998889148235321,1.0011107921600342,0.7354213169642857,0.43113490513392855,0.540283203125,0.843994140625,0.3553466796875,0.51611328125,68.32279658317566,19.067140579223633,0.6298828125,0.6046142578125
19,0.9700584411621094,0.5469332422528949,0.5801672254289899,0.9987570643424988,1.0012428760528564,0.7448904854910714,0.45492117745535715,0.5625523158482143,0.8507080078125,0.3900146484375,0.544921875,69.27778124809265,19.337350845336914,0.6107177734375,0.5992431640625
20,0.9282197271074567,0.5320947510855538,0.5609612464904785,0.9986284375190735,1.0013715028762817,0.751220703125,0.47781808035714285,0.5803920200892857,0.8548583984375,0.4044189453125,0.5833740234375,68.67430019378662,19.071115732192993,0.5980224609375,0.584228515625
21,0.8914786747523716,0.5181140559060233,0.5400715555463519,0.9985040426254272,1.0014960765838623,0.7594517299107143,0.49729701450892855,0.5953892299107143,0.859130859375,0.433837890625,0.6014404296875,68.26258087158203,19.05453372001648,0.601318359375,0.5625
22,0.8605268342154366,0.5042731080736432,0.5199634007045201,0.9983832240104675,1.0016168355941772,0.7646833147321429,0.5141252790178571,0.6167166573660714,0.863037109375,0.453857421875,0.630615234375,68.25122904777527,19.08419942855835,0.5909423828125,0.563720703125
23,0.8308300971984863,0.4939191000802176,0.5041905130658831,0.9982661008834839,1.0017338991165161,0.7696881975446429,0.5325753348214286,0.6278599330357143,0.8638916015625,0.4693603515625,0.6484375,68.30321550369263,19.07496428489685,0.5906982421875,0.5545654296875
24,0.8105901990618024,0.4842895099094936,0.4883960315159389,0.9981523752212524,1.001847743988037,0.7712751116071429,0.5445382254464286,0.6405726841517857,0.8681640625,0.489013671875,0.66162109375,69.05360770225525,19.271280765533447,0.5931396484375,0.55029296875
25,0.7832888875688825,0.4767132486615862,0.47521792139325825,0.9980409741401672,1.0019590854644775,0.7794538225446429,0.5553501674107143,0.6492396763392857,0.8721923828125,0.5096435546875,0.6568603515625,68.99082899093628,19.43537187576294,0.6014404296875,0.5316162109375
26,0.7550928252083915,0.47074263436453684,0.46458775656563894,0.9979318380355835,1.0020681619644165,0.7884347098214286,0.5674002511160714,0.6549421037946429,0.873779296875,0.5325927734375,0.6702880859375,69.13231062889099,19.33211898803711,0.5960693359375,0.527099609375
27,0.7419419969831195,0.459094728742327,0.45107780184064594,0.9978250861167908,1.002174973487854,0.7906319754464286,0.5818219866071429,0.6679338727678571,0.8753662109375,0.548828125,0.677490234375,69.55116939544678,19.12587332725525,0.5869140625,0.5340576171875
28,0.7200235639299665,0.4516960552760533,0.4424165998186384,0.9977204203605652,1.0022796392440796,0.794677734375,0.5929478236607143,0.6748046875,0.878662109375,0.5625,0.683349609375,68.34550166130066,19.067246675491333,0.590087890625,0.522705078125
29,0.7070516177586147,0.4442006860460554,0.43436343329293386,0.9976174235343933,1.0023826360702515,0.7953404017857143,0.6022600446428571,0.6766183035714286,0.8798828125,0.5965576171875,0.7010498046875,69.67602729797363,19.28528380393982,0.582275390625,0.52978515625
30,0.6889072145734515,0.43611117771693636,0.42865163939339773,0.9975151419639587,1.0024847984313965,0.8027169363839286,0.6130719866071429,0.6819022042410714,0.88037109375,0.59814453125,0.69677734375,69.33568739891052,19.505288124084473,0.5902099609375,0.5108642578125
31,0.6752246447971889,0.42584943771362305,0.4191268171582903,0.9974146485328674,1.0025854110717773,0.8058035714285714,0.6261160714285714,0.6874651227678571,0.8824462890625,0.624755859375,0.7103271484375,69.57999038696289,19.56532907485962,0.568359375,0.53271484375
32,0.66524566922869,0.4178976331438337,0.41267592566353933,0.9973154067993164,1.0026845932006836,0.8086809430803571,0.6343994140625,0.6932721819196429,0.8836669921875,0.63720703125,0.7166748046875,68.99055647850037,19.04542827606201,0.562744140625,0.5330810546875
33,0.6478112765720913,0.409128052847726,0.4072087492261614,0.9972174167633057,1.0027827024459839,0.8129708426339286,0.6455775669642857,0.6962193080357143,0.8853759765625,0.643798828125,0.7149658203125,68.24220490455627,19.057581186294556,0.573486328125,0.5196533203125
34,0.6372699737548828,0.4000795909336635,0.40263843536376953,0.9971206784248352,1.0028793811798096,0.8158133370535714,0.6546630859375,0.7001953125,0.88671875,0.652587890625,0.718994140625,68.2981424331665,19.072457790374756,0.580810546875,0.5145263671875
35,0.6232247352600098,0.39130735397338867,0.3950977325439453,0.9970252513885498,1.0029748678207397,0.8182198660714286,0.6622488839285714,0.7060023716517857,0.8880615234375,0.67138671875,0.7158203125,68.301753282547,18.991594791412354,0.5736083984375,0.5194091796875
36,0.6173415865216937,0.3787752560206822,0.3877546787261963,0.996931254863739,1.0030688047409058,0.8218296595982143,0.6765311104910714,0.7113909040178571,0.89013671875,0.6796875,0.733642578125,69.0712103843689,19.017419815063477,0.5625,0.5302734375
37,0.6080761637006488,0.37049095971243723,0.38491960934230257,0.9968373775482178,1.0031627416610718,0.8221609933035714,0.6870640345982143,0.7127511160714286,0.890625,0.6834716796875,0.7235107421875,68.26310586929321,18.998728036880493,0.5638427734375,0.522705078125
38,0.5971020971025739,0.36325226511274067,0.3778635433741978,0.9967435598373413,1.0032565593719482,0.825927734375,0.6912841796875,0.7154541015625,0.8905029296875,0.6978759765625,0.7313232421875,68.29866933822632,19.010319471359253,0.548095703125,0.5379638671875
39,0.5913455145699638,0.35583254269191195,0.37698990958077566,0.9966495633125305,1.0033503770828247,0.8265729631696429,0.6994105747767857,0.7159772600446429,0.892333984375,0.7054443359375,0.7315673828125,68.22028350830078,19.014620304107666,0.57080078125,0.5196533203125
40,0.5814621789114816,0.3434945855821882,0.367927006312779,0.9965565204620361,1.0034435987472534,0.8284214564732143,0.7086356026785714,0.7212437220982143,0.8936767578125,0.7198486328125,0.7440185546875,68.22770071029663,18.990967750549316,0.53271484375,0.55322265625
41,0.5706046989985875,0.3390181405203683,0.36505545888628277,0.9964631199836731,1.0035369396209717,0.8340541294642857,0.7149483816964286,0.7259347098214286,0.89404296875,0.7305908203125,0.7457275390625,68.61781430244446,19.002786874771118,0.5303955078125,0.54931640625
42,0.5658673218318394,0.3292625972202846,0.3572229657854353,0.996371328830719,1.0036286115646362,0.8351178850446429,0.7265101841517857,0.7315848214285714,0.8958740234375,0.7335205078125,0.74560546875,68.23984408378601,18.99161672592163,0.5369873046875,0.5438232421875
43,0.5615243911743164,0.3203432559967041,0.35301899909973145,0.996281087398529,1.0037188529968262,0.8352573939732143,0.7335379464285714,0.7352643694196429,0.897216796875,0.744140625,0.7496337890625,69.33901715278625,19.33443021774292,0.5286865234375,0.5526123046875
44,0.5483808517456055,0.3124464920588902,0.34750703402927946,0.9961902499198914,1.0038096904754639,0.8396693638392857,0.7388916015625,0.7384730747767857,0.8975830078125,0.74755859375,0.75634765625,68.87232851982117,19.072558879852295,0.534423828125,0.5458984375
45,0.5428008352007184,0.30550800051007954,0.34322309494018555,0.9960992932319641,1.0039006471633911,0.8395821707589286,0.7456752232142857,0.7424490792410714,0.8983154296875,0.757568359375,0.75341796875,69.12737560272217,19.553272008895874,0.531005859375,0.5435791015625
46,0.5409961768559047,0.2988705975668771,0.3400787625994001,0.9960085153579712,1.0039914846420288,0.8420235770089286,0.7514474051339286,0.7437395368303571,0.8988037109375,0.7706298828125,0.7593994140625,68.49991774559021,19.008163928985596,0.533935546875,0.5413818359375
47,0.5324496882302421,0.2927731786455427,0.3338699681418283,0.9959114789962769,1.0040886402130127,0.84326171875,0.7571149553571429,0.75048828125,0.901611328125,0.7706298828125,0.7679443359375,68.21930837631226,19.166517972946167,0.5457763671875,0.52978515625
48,0.5279696668897357,0.2851065397262573,0.33403188841683523,0.9957797527313232,1.0042203664779663,0.8434361049107143,0.7633579799107143,0.7481515066964286,0.9002685546875,0.781005859375,0.7603759765625,68.55134391784668,19.019531726837158,0.5123291015625,0.55810546875
49,0.5202632290976388,0.2800868238721575,0.32756240027291433,0.9956781268119812,1.0043219327926636,0.8469761439732143,0.7676304408482143,0.7550746372767857,0.9033203125,0.778076171875,0.7720947265625,68.84240508079529,19.098409414291382,0.5374755859375,0.5355224609375
50,0.5176840509687152,0.2728198937007359,0.32074666023254395,0.9955872297286987,1.0044127702713013,0.8471156529017857,0.7721470424107143,0.7580392020089286,0.904052734375,0.7940673828125,0.77587890625,69.01241111755371,19.165914058685303,0.5234375,0.5509033203125
