#['main.py', '--data-set=mnist', '--batch-size=4096', '--lr=1e-5', '--epochs=50', '--constraint=EvenOdd(eps=0.4, delta=0.6, gamma=3.0)', '--oracle-steps=20', '--oracle-restarts=10', '--delay=10', '--logic=RCS']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0814208984375,1.0,1.0,0.0,19.824849843978882,1.0,1.0
1,2.2927423204694475,0.8071333340236119,0.8204262597220284,1.0,1.0,0.11478097098214286,1.0,1.0,0.155029296875,1.0,1.0,68.89440584182739,19.224095582962036,1.0,1.0
2,2.2460731778826033,0.8123617853437152,0.8272839954921177,1.0,1.0,0.24937220982142858,1.0,1.0,0.56689453125,1.0,1.0,68.56699109077454,19.19555687904358,1.0,1.0
3,2.1874848774501254,0.818495614188058,0.8371003695896694,1.0,1.0,0.37112862723214285,0.9997035435267857,0.9994070870535714,0.6873779296875,1.0,1.0,68.60005068778992,19.21807074546814,1.0,1.0
4,2.117551939828055,0.8252587999616351,0.8483492306300572,1.0,1.0,0.45066615513392855,0.9924490792410714,0.9907575334821429,0.7236328125,0.9981689453125,0.9998779296875,69.02111482620239,19.297605991363525,0.9998779296875,1.0
5,2.0383923394339427,0.8319981438773019,0.8598861013139997,1.0,1.0,0.5193045479910714,0.9584263392857143,0.9546072823660714,0.759765625,0.9539794921875,0.9718017578125,68.79958891868591,19.216729879379272,0.9718017578125,1.0
6,1.950106484549386,0.8382488659449986,0.8721974236624581,1.0,1.0,0.5682721819196429,0.8961879185267857,0.9013323102678571,0.7716064453125,0.892333984375,0.9163818359375,69.83567762374878,19.63199806213379,0.9163818359375,1.0
7,1.8610143661499023,0.8438871928623745,0.8847270011901855,1.0,1.0,0.5959821428571429,0.8323625837053571,0.8428257533482143,0.7828369140625,0.8216552734375,0.8570556640625,69.65079665184021,19.225521326065063,0.8570556640625,1.0
8,1.7620468139648438,0.8460007395063128,0.8940174239022392,1.0,1.0,0.6244070870535714,0.748046875,0.7788783482142857,0.7899169921875,0.7689208984375,0.815673828125,68.56184482574463,19.21248507499695,0.82275390625,0.992919921875
9,1.6650934219360352,0.8477322033473423,0.9042590686253139,1.0,1.0,0.6482456752232143,0.6827915736607143,0.7327706473214286,0.7974853515625,0.7109375,0.77734375,69.39244675636292,19.328441381454468,0.813232421875,0.964111328125
10,1.5710599081856864,0.8408620698111398,0.9093214443751744,1.0,1.0,0.6639578683035714,0.610107421875,0.6768450055803571,0.8016357421875,0.6478271484375,0.7525634765625,69.62719583511353,19.50063395500183,0.8140869140625,0.9384765625
11,1.486107008797782,0.7953611101422992,0.8973721776689801,0.9998849630355835,1.0001150369644165,0.6722935267857143,0.5254778180803571,0.6012660435267857,0.7811279296875,0.4000244140625,0.5423583984375,70.37052035331726,19.549392223358154,0.5511474609375,0.9908447265625
12,1.5066184997558594,0.4634486607142857,0.6843699046543666,0.9999578595161438,1.000042200088501,0.5962262834821429,0.5475027901785714,0.3790806361607143,0.60009765625,0.9464111328125,0.6751708984375,69.95612454414368,19.222957611083984,0.0,1.0
13,1.6151738848005022,0.1462536198752267,0.2519861800330026,1.0000958442687988,0.9999041557312012,0.5050223214285714,0.9356863839285714,0.8499930245535714,0.626220703125,1.0,0.996337890625,68.87374520301819,19.2408127784729,0.0,1.0
14,1.4529451642717635,0.13724958896636963,0.22032853535243443,1.0002307891845703,0.9997691512107849,0.5771658761160714,0.9375523158482143,0.8766741071428571,0.715576171875,0.9990234375,0.9774169921875,69.37142586708069,19.452492713928223,0.0,1.0
15,1.353292465209961,0.10672043902533394,0.1687770230429513,1.0003613233566284,0.9996387958526611,0.6185825892857143,0.9627685546875,0.9248221261160714,0.75244140625,1.0,0.9971923828125,69.49996709823608,19.45132851600647,0.0,1.0
16,1.267246927533831,0.08653484072004046,0.134051936013358,1.0004839897155762,0.9995160698890686,0.6553955078125,0.9755859375,0.9507359095982143,0.7786865234375,1.0,0.997802734375,69.44757413864136,19.624289989471436,0.0,1.0
17,1.2020906720842635,0.06979997668947492,0.1094105499131339,1.0006009340286255,0.9993991255760193,0.6758510044642857,0.9842006138392857,0.9665876116071429,0.7945556640625,1.0,0.9991455078125,69.62710285186768,19.42706036567688,0.0,1.0
18,1.145510128566197,0.057134577206202915,0.08927115372249059,1.0007120370864868,0.999288022518158,0.6933244977678571,0.9887520926339286,0.9755684988839286,0.807373046875,1.0,0.9996337890625,69.79473614692688,19.647703886032104,0.0,1.0
19,1.0969769614083427,0.046290465763637,0.07519495487213135,1.0008182525634766,0.9991816878318787,0.7066999162946429,0.9921351841517857,0.9796491350446429,0.8154296875,1.0,0.999755859375,69.38206839561462,19.538131713867188,0.0,1.0
20,1.0502733503069197,0.03884252054350717,0.0656053636755262,1.000920295715332,0.9990798234939575,0.7175467354910714,0.9943324497767857,0.9834856305803571,0.822265625,1.0,0.9996337890625,69.56662368774414,19.58199119567871,0.0,1.0
21,1.009779725755964,0.03218206337520054,0.05906033090182713,1.0010185241699219,0.9989814162254333,0.7281494140625,0.9959019252232143,0.9847412109375,0.8280029296875,1.0,0.9996337890625,69.79761409759521,19.556025981903076,0.0,1.0
22,0.974442550114223,0.027481130191258023,0.053613053900854926,1.0011142492294312,0.9988857507705688,0.7363106863839286,0.99658203125,0.9853341238839286,0.836181640625,1.0,0.999755859375,69.26162886619568,19.265424728393555,0.0,1.0
23,0.939645494733538,0.02355175358908517,0.049387723207473755,1.0012075901031494,0.9987924695014954,0.7469831194196429,0.9975062779017857,0.9855259486607143,0.84228515625,1.0,0.999755859375,69.89870285987854,19.467870712280273,0.0,1.0
24,0.9154784338814872,0.02074937309537615,0.04718375631741115,1.0012987852096558,0.9987011551856995,0.7507847377232143,0.9977504185267857,0.9858224051339286,0.849609375,1.0,0.9993896484375,70.42838978767395,19.394125938415527,0.0,1.0
25,0.8838421276637486,0.018162178141730174,0.04447181735719953,1.001388669013977,0.9986112713813782,0.7590506417410714,0.9978724888392857,0.9865897042410714,0.8558349609375,1.0,0.9991455078125,69.42022228240967,19.36625361442566,0.0,1.0
26,0.8533235277448382,0.015656536178929464,0.04150041086333139,1.0014768838882446,0.9985230565071106,0.7694440569196429,0.9983433314732143,0.9860316685267857,0.8592529296875,1.0,0.99951171875,69.50692391395569,19.217978477478027,0.0,1.0
27,0.8345459529331752,0.01379931824547904,0.04104284303528922,1.0015636682510376,0.9984363913536072,0.7723737444196429,0.9987444196428571,0.985595703125,0.86279296875,1.0,0.9991455078125,69.68677020072937,19.285216093063354,0.0,1.0
28,0.8091409546988351,0.012432770005294256,0.039723340954099386,1.0016494989395142,0.9983505606651306,0.7800641741071429,0.9986397879464286,0.9851248604910714,0.8656005859375,1.0,0.9991455078125,69.93641805648804,19.588117361068726,0.0,1.0
29,0.7914079938616071,0.011015503534248896,0.03757736512592861,1.0017342567443848,0.9982658624649048,0.7808837890625,0.9989188058035714,0.9866245814732143,0.869140625,1.0,0.99853515625,69.44212508201599,19.289950370788574,0.0001220703125,1.0
30,0.7703119686671666,0.009649790823459625,0.03567776083946228,1.0018177032470703,0.9981822967529297,0.7876674107142857,0.9989188058035714,0.9860316685267857,0.8731689453125,1.0,0.9986572265625,69.48436975479126,19.484110116958618,0.0,1.0
31,0.750206470489502,0.008898252355200904,0.03470024253640856,1.0018999576568604,0.9981001019477844,0.7946951729910714,0.9990931919642857,0.986083984375,0.8760986328125,1.0,0.9984130859375,69.70077562332153,19.233349084854126,0.0,1.0
