#['main.py', '--data-set=mnist', '--batch-size=4096', '--lr=1e-5', '--epochs=50', '--constraint=EvenOdd(eps=0.4, delta=0.6, gamma=3.0)', '--oracle-steps=20', '--oracle-restarts=10']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time,Extra0,Extra1
39,0.547635589327131,0.030375416789736067,0.042703066553388326,1.0,1.0,0.8459647042410714,0.3544224330357143,0.29232352120535715,0.9075927734375,0.26171875,0.24169921875,67.64669609069824,18.705784559249878,0.63818359375,0.546875
40,0.5367282458714077,0.030387786882264272,0.042818503720419746,1.0,1.0,0.848876953125,0.35642787388392855,0.2892368861607143,0.907470703125,0.2744140625,0.2501220703125,67.27450132369995,18.964572429656982,0.6329345703125,0.55517578125
41,0.5247621536254883,0.030249346579824175,0.042817107268742154,1.0,1.0,0.8530447823660714,0.3564453125,0.2903529575892857,0.9073486328125,0.2734375,0.24951171875,67.56329345703125,18.73067021369934,0.6337890625,0.5548095703125
42,0.5201524666377476,0.03021543792315892,0.04257122107914516,1.0,1.0,0.8542654854910714,0.35536411830357145,0.2923060825892857,0.90966796875,0.2698974609375,0.2451171875,67.44642496109009,18.971792459487915,0.632568359375,0.5546875
43,0.5132154056004116,0.030047171882220676,0.042588927916118076,1.0,1.0,0.8552420479910714,0.3591831752232143,0.2914341517857143,0.90966796875,0.2783203125,0.2559814453125,67.80789160728455,18.857492685317993,0.6339111328125,0.556640625
44,0.5015020370483398,0.029892783079828535,0.04284059149878366,1.0,1.0,0.8577706473214286,0.3599155970982143,0.29105050223214285,0.9105224609375,0.286865234375,0.2421875,67.17372870445251,18.697920322418213,0.623046875,0.554931640625
45,0.494971649987357,0.029538375990731374,0.04263430408069065,1.0,1.0,0.8593575613839286,0.3628627232142857,0.28982979910714285,0.911865234375,0.2803955078125,0.25390625,67.3411066532135,19.215479373931885,0.6339111328125,0.553466796875
46,0.4908934661320278,0.029623112508228848,0.04258571778024946,1.0,1.0,0.8619559151785714,0.36143275669642855,0.29478236607142855,0.9122314453125,0.274169921875,0.2459716796875,67.8773627281189,18.94859528541565,0.6243896484375,0.5599365234375
47,0.48181142125810894,0.029418366295950755,0.04240766593388149,1.0,1.0,0.8627755301339286,0.3628452845982143,0.29408482142857145,0.9129638671875,0.2843017578125,0.2509765625,67.83824229240417,18.841459035873413,0.6328125,0.554443359375
48,0.47681355476379395,0.029349322829927717,0.042648174933024814,1.0,1.0,0.8635079520089286,0.36331612723214285,0.29466029575892855,0.9132080078125,0.283203125,0.2529296875,67.27931904792786,18.83060121536255,0.6282958984375,0.5537109375
49,0.4683832441057478,0.029177467737879072,0.04211622476577759,1.0,1.0,0.8662806919642857,0.3661586216517857,0.2977818080357143,0.9139404296875,0.2852783203125,0.250732421875,67.33759260177612,18.675694465637207,0.6295166015625,0.5533447265625
50,0.46491943086896625,0.02947604869093214,0.042424023151397705,1.0,1.0,0.8673618861607143,0.36436244419642855,0.2956019810267857,0.914306640625,0.290771484375,0.2518310546875,67.5792818069458,18.80105972290039,0.6275634765625,0.555419921875
