#['main.py', '--data-set=mnist', '--batch-size=2048', '--lr=1e-3', '--epochs=1', '--save-onnx', '--constraint=StrongClassificationRobustness(eps=0.4, delta=3.0)', '--oracle-steps=40', '--oracle-restarts=70', '--logic=GD']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
40,0.22672432866589776,0.0,0.0,1.1322532892227173,0.8677465915679932,0.9331896551724138,1.0,1.0,0.9404296875,1.0,1.0,70.98777961730957,19.257863521575928
41,0.22217066534634294,0.0,0.0,1.1348448991775513,0.865155041217804,0.9352269665948276,1.0,1.0,0.9425048828125,1.0,1.0,71.27028274536133,19.51418161392212
42,0.21928367943599306,0.0,0.0,1.1373679637908936,0.8626322150230408,0.9348733836206896,1.0,1.0,0.9417724609375,1.0,1.0,70.96298432350159,19.215041637420654
43,0.2178907558835786,0.0,3.367456896551724e-05,1.1399381160736084,0.8600618839263916,0.9360519935344828,1.0,0.9999663254310345,0.9425048828125,1.0,1.0,71.01575922966003,19.275537490844727
44,0.2109901658419905,0.0,0.0,1.1425487995147705,0.8574512004852295,0.93798828125,1.0,1.0,0.9439697265625,1.0,1.0,71.38647603988647,19.330506324768066
45,0.2097515237742457,0.0,0.0,1.145388126373291,0.854611873626709,0.9379546066810345,1.0,1.0,0.946044921875,1.0,1.0,71.72511601448059,19.279518604278564
46,0.2057689798289332,0.0,1.683728448275862e-05,1.148362159729004,0.8516378998756409,0.9404296875,1.0,0.9999831627155172,0.9451904296875,1.0,1.0,71.6317572593689,19.25988459587097
47,0.20291002865495353,0.0,0.0,1.1515165567398071,0.8484833836555481,0.9407832704741379,1.0,1.0,0.94775390625,1.0,1.0,71.05753874778748,19.304003953933716
48,0.1972852904221107,0.0,0.0,1.154800295829773,0.845199704170227,0.9414399245689655,1.0,1.0,0.94873046875,1.0,1.0,71.0339937210083,19.22192692756653
49,0.19589970029633622,0.0,1.683728448275862e-05,1.1582261323928833,0.8417739272117615,0.9423659752155172,1.0,0.9999831627155172,0.9482421875,1.0,1.0,71.11385154724121,19.432124137878418
50,0.19337446936245622,0.0,0.0,1.161791205406189,0.8382087349891663,0.9436961206896551,1.0,1.0,0.94873046875,1.0,1.0,71.08199167251587,19.246447801589966
