#['main.py', '--data-set=mnist', '--batch-size=2048', '--lr=1e-3', '--epochs=1', '--save-onnx', '--constraint=StrongClassificationRobustness(eps=0.4, delta=3.0)', '--oracle-steps=40', '--oracle-restarts=70', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Acc,Train-C-Acc,Train-C-Sec,Test-P-Acc,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
20,0.44029183223329743,0.0,0.0,1.1017616987228394,0.8982383012771606,0.8708748653017241,1.0,1.0,0.87841796875,1.0,1.0,62.079447984695435,16.671144723892212
21,0.4335715524081526,0.0,0.0,1.1026629209518433,0.8973370790481567,0.8730300377155172,1.0,1.0,0.879150390625,1.0,1.0,61.839619159698486,16.82033348083496
22,0.42866055718783674,0.0,0.0,1.103661060333252,0.896338939666748,0.8763638200431034,1.0,1.0,0.883544921875,1.0,1.0,62.21619415283203,16.80522394180298
23,0.4221445280930092,0.0,0.0,1.1048429012298584,0.895156979560852,0.8777276400862069,1.0,1.0,0.8831787109375,1.0,1.0,62.004587173461914,16.78811287879944
24,0.4152186821246969,0.0,0.0,1.106042504310608,0.8939573168754578,0.8793608566810345,1.0,1.0,0.88720703125,1.0,1.0,61.8789336681366,16.722686767578125
25,0.40713764059132546,0.0,0.0,1.1073354482650757,0.8926644325256348,0.881903286637931,1.0,1.0,0.8892822265625,1.0,1.0,62.440197706222534,16.700703382492065
26,0.40180877159381734,0.0,0.0,1.108818531036377,0.891181468963623,0.8829135237068966,1.0,1.0,0.8916015625,1.0,1.0,62.28836965560913,16.825022220611572
27,0.3974818854496397,0.0,0.0,1.1102979183197021,0.8897021412849426,0.8847487877155172,1.0,1.0,0.89501953125,1.0,1.0,62.225106954574585,16.778934001922607
28,0.3893121522048424,0.0,0.0,1.1117359399795532,0.8882641196250916,0.8870049838362069,1.0,1.0,0.8966064453125,1.0,1.0,61.91783690452576,16.664633750915527
29,0.38055696158573543,0.0,0.0,1.113119125366211,0.8868807554244995,0.8896652747844828,1.0,1.0,0.8963623046875,1.0,1.0,61.975316286087036,16.72277545928955
30,0.37702540693611936,0.0,0.0,1.11471688747406,0.8852830529212952,0.8911637931034483,1.0,1.0,0.8995361328125,1.0,1.0,62.169718503952026,16.783512115478516
31,0.3681364059448242,0.0,0.0,1.116377592086792,0.8836223483085632,0.893133755387931,1.0,1.0,0.902099609375,1.0,1.0,62.02495551109314,16.77198576927185
32,0.3622080375408304,0.0,0.0,1.117969274520874,0.8820307850837708,0.8952384159482759,1.0,1.0,0.90087890625,1.0,1.0,61.94581913948059,16.738730669021606
33,0.3553521386508284,0.0,0.0,1.1197558641433716,0.8802440166473389,0.896484375,1.0,1.0,0.907470703125,1.0,1.0,62.35389041900635,16.793375253677368
34,0.34936046600341797,0.0,0.0,1.121422529220581,0.8785775303840637,0.8985890355603449,1.0,1.0,0.908447265625,1.0,1.0,61.92958617210388,16.675401210784912
35,0.34277113552751215,0.0,0.0,1.1230943202972412,0.8769056797027588,0.900323275862069,1.0,1.0,0.90966796875,1.0,1.0,62.41267228126526,16.609714031219482
